208.3271445681731,0.6391416800097712,253
211.43650493486226,0.6486811080696185,255
214.54586530155143,0.658220536129466,255
376.2326043693873,1.1542707952415272,252
379.3419647360764,1.1638102233013745,255
382.45132510276557,1.1733496513612218,255
385.5606854694547,1.1828890794210691,255
388.67004583614386,1.1924285074809164,255
391.779406202833,1.2019679355407638,255
394.88876656952215,1.211507363600611,255
208.32420328192063,1.2782773441746347,237
211.43351974881497,1.2973561105055993,255
214.54283621570931,1.3164348768365641,255
376.22729249421485,2.3085307260467283,235
379.3366089611092,2.327609492377693,255
382.44592542800353,2.3466882587086575,255
385.5552418948979,2.3657670250396223,255
388.6645583617922,2.384845791370587,255
391.7738748286866,2.4039245577015516,255
394.8831912955809,2.4230033240325164,255
208.3193011689271,1.9174009767063058,237
211.42854446995585,1.946018901731773,255
214.53778777098464,1.9746368267572403,255
379.3276827255091,3.4913868531070045,255
382.43692602653783,3.520004778132472,255
385.5461693275666,3.548622703157939,255
388.65541262859534,3.5772406281834064,255
391.7646559296241,3.605858553208874,255
394.87389923065285,3.634476478234341,255
208.31243827533302,2.5565065619297465,237
211.42157914511412,2.5946633762869067,255
214.5307200148952,2.632820190644067,255
379.31518611329295,4.655131351573568,255
382.4243269830741,4.693288165930729,255
385.53346785285515,4.731444980287889,255
388.6426087226362,4.769601794645049,255
391.75174959241735,4.807758609002209,255
394.8608904621984,4.8459154233593695,255
208.3036146657346,3.1955880843397866,253
211.41262383985006,3.2432834288821715,255
214.5216330139655,3.2909787734245564,255
379.2991192420839,5.8188320341709545,254
382.40812841619936,5.866527378713339,255
385.5171375903148,5.914222723255724,255
388.62614676443025,5.961918067798109,255
391.7351559385457,6.009613412340494,255
394.84416511266113,6.057308756882879,255
208.29283042318303,3.834639528657745,253
211.4016786384544,3.8918729544586066,255
214.5105268537258,3.9491063802594684,255
379.2794822631094,6.9824779477051475,253
382.3883304783808,7.039711373506009,255
385.4971786936522,7.096944799306871,255
388.6060269089235,7.154178225107733,255
391.7148751241949,7.211411650908595,255
394.8237233394663,7.268645076709457,255
208.28008564918363,4.473654879888046,253
211.38874364394758,4.540425848244584,255
214.49740163871152,4.607196816601122,255
379.2562753612001,8.146058139497637,253
382.364933355964,8.212829107854175,255
385.47359135072793,8.279600076210713,255
388.5822493454919,8.34637104456725,255
391.6909073402558,8.413142012923789,255
394.79956533501974,8.479912981280327,239
208.26538046369518,5.1126281233748365,254
211.37381897807867,5.188936005813267,255
214.4822574924622,5.265243888251697,255
379.2294987547882,9.309561657488509,236
382.33793726917173,9.385869539926938,255
385.44637578355525,9.46217742236537,255
388.5548142979388,9.5384853048038,255
391.6632528123223,9.61479318724223,255
394.77169132670576,9.691101069680661,239
208.2487150051284,5.751553244858597,254
211.35690478132435,5.837397323140069,255
214.46509455752027,5.92324140142154,255
379.1991526959054,10.472977550339534,236
382.30734247210137,10.558821628621006,255
385.4155322482973,10.644665706902478,255
388.5237220244933,10.73050978518395,255
391.6319118006892,10.816353863465421,255
394.74010157688514,10.902197941746893,239
205.12217764780246,6.2950447644053975,235
208.23008943034492,6.390424230532752,255
211.33800121288738,6.485803696660106,255
214.44591299542984,6.581183162787461,255
379.16523747018033,11.63629486753725,236
382.27314925272276,11.731674333664605,255
385.38106103526525,11.827053799791958,255
388.4889728178077,11.922433265919313,255
391.59688460035017,12.017812732046668,255
394.7047963828926,12.113192198174023,239
205.10189937861617,6.924321110874894,236
208.2095039146558,7.029235067100271,255
211.31710845069543,7.134149023325649,255
214.42471298673507,7.239062979551026,255
379.12775339683594,12.799502659496017,236
382.23535793287556,12.904416615721393,255
385.34296246891523,13.009330571946771,255
388.45056700495485,13.114244528172147,255
391.55817154099446,13.219158484397525,255
394.66577607703414,13.324072440622903,239
205.07969061224037,7.553532282996983,253
208.18695865181977,7.66797974183027,255
211.29422669139916,7.782427200663558,255
214.40149473097856,7.896874659496846,255
217.50876277055795,8.011322118330133,239
379.08670082868673,13.96258997766109,236
382.1939688682661,14.077037436494377,255
385.3012369078455,14.191484895327665,255
388.40850494742494,14.305932354160952,255
391.5157729870043,14.42037981299424,255
394.62304102658373,14.534827271827528,239
205.05555155771236,8.182672358396479,254
208.16245385404133,8.306652242614607,255
211.26935615037033,8.430632126832736,255
214.3762584466993,8.554612011050864,255
